url search;reference;title;author;rating;reviews_number;nothing
https://www.amazon.com/s?k=how+to+stop+worrying+and+start+living+by+dale+carnegie&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/How-Stop-Worrying-Start-Living/dp/B000N3SO9I/ref=sr_1_1?keywords=how+to+stop+worrying+and+start+living+by+dale+carnegie&qid=1666541030&qu=eyJxc2MiOiIyLjY3IiwicXNhIjoiMi4xOCIsInFzcCI6IjIuMjgifQ%3D%3D&s=books&sr=1-1;How to Stop Worrying and Start Living: Time-Tested Methods for Conquering Worry;Dale Carnegie, Andrew MacMillan, et al.;4,6;20706
https://www.amazon.com/s?k=quiet+by+susan+cain&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/Quiet-Power-Introverts-World-Talking/dp/0307352153/ref=sr_1_1?keywords=quiet+by+susan+cain&qid=1666541031&qu=eyJxc2MiOiIxLjgzIiwicXNhIjoiMS40NCIsInFzcCI6IjEuNTMifQ%3D%3D&s=books&sr=1-1;Quiet: The Power of Introverts in a World That Can't Stop Talking;Susan Cain;4,6;20191
https://www.amazon.com/s?k=forgiving+what+you+can%27t+forget+by+lysa+terkeurst&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/Forgiving-What-You-Cant-Forget/dp/0718039874/ref=sr_1_1?keywords=forgiving+what+you+can%27t+forget+by+lysa+terkeurst&qid=1666541033&qu=eyJxc2MiOiIyLjk2IiwicXNhIjoiMi42NSIsInFzcCI6IjIuNTkifQ%3D%3D&s=books&sr=1-1;Forgiving What You Can't Forget: Discover How to Move On, Make Peace with Painful Memories, and Create a Life That’s Beautiful Again;Lysa TerKeurst;4,8;20040
https://www.amazon.com/s?k=unfu+k+yourself+by+gary+john+bishop&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/Unfu-k-Yourself-Gary-John-Bishop-audiobook/dp/B0731QJ482/ref=sr_1_1?keywords=unfu+k+yourself+by+gary+john+bishop&qid=1666541034&s=books&sr=1-1;Unfu*k Yourself: Get Out of Your Head and into Your Life;Gary John Bishop and HarperAudio;4,7;19825
https://www.amazon.com/s?k=attitude+is+everything+by+jeff+keller&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/Attitude-Everything-Change-Your-Life/dp/0979041031/ref=sr_1_1?keywords=attitude+is+everything+by+jeff+keller&qid=1666541035&qu=eyJxc2MiOiIwLjg0IiwicXNhIjoiMC44OCIsInFzcCI6IjAuODYifQ%3D%3D&s=books&sr=1-1;Attitude Is Everything: Change Your Attitude... Change Your Life!;Jeff Keller;4,6;19520
https://www.amazon.com/s?k=being+mortal+by+atul+gawande&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/Being-Mortal-Medicine-What-Matters/dp/1250076226/ref=sr_1_1?keywords=being+mortal+by+atul+gawande&qid=1666541037&qu=eyJxc2MiOiIxLjg3IiwicXNhIjoiMS4zNSIsInFzcCI6IjEuMzcifQ%3D%3D&s=books&sr=1-1;Being Mortal;Atul Gawande;4,8;19471
https://www.amazon.com/s?k=the+hour+workweek+by+tim+ferriss&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/4-Hour-Workweek-Anywhere-Expanded-Updated/dp/B0031KN6T8/ref=sr_1_1?keywords=the+hour+workweek+by+tim+ferriss&qid=1666541038&s=books&sr=1-1;The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich (Expanded and Updated);Ray Porter, Timothy Ferriss, et al.;4,5;19058
https://www.amazon.com/s?k=deep+work+by+cal+newport&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/Deep-Work-Cal-Newport-audiobook/dp/B0189PVAWY/ref=sr_1_1?keywords=deep+work+by+cal+newport&qid=1666541039&qu=eyJxc2MiOiIyLjM3IiwicXNhIjoiMi4zOSIsInFzcCI6IjIuMzgifQ%3D%3D&s=books&sr=1-1;Deep Work: Rules for Focused Success in a Distracted World;Cal Newport, Jeff Bottoms, et al.;4,6;17822
https://www.amazon.com/s?k=battlefield+of+the+mind+by+joyce+meyer&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/Battlefield-Mind-Spiritual-Growth-Winning/dp/1455542857/ref=sr_1_1?keywords=battlefield+of+the+mind+by+joyce+meyer&qid=1666541041&qu=eyJxc2MiOiIyLjc4IiwicXNhIjoiMi4wOCIsInFzcCI6IjEuOTkifQ%3D%3D&s=books&sr=1-1;Battlefield of the Mind (Spiritual Growth Series): Winning the Battle in Your Mind;Joyce Meyer;4,8;2855
https://www.amazon.com/s?k=who+moved+my+cheese+by+spencer+johnson+kenneth+blanchard+et+al&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/Who-Moved-My-Cheese-audiobook/dp/B07F7LS2ZW/ref=sr_1_1?keywords=who+moved+my+cheese+by+spencer+johnson+kenneth+blanchard+et+al&qid=1666541042&qu=eyJxc2MiOiIwLjYyIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&s=books&sr=1-1;Who Moved My Cheese?: An A-Mazing Way to Deal with Change in Your Work and in Your Life;Spencer Johnson, Kenneth Blanchard, et al.;4,6;16931
https://www.amazon.com/s?k=dare+to+lead+by+brene+brown&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/Dare-to-Lead-Brene-Brown-audiobook/dp/B07DJYFLX8/ref=sr_1_1?keywords=dare+to+lead+by+brene+brown&qid=1666541044&qu=eyJxc2MiOiIyLjMwIiwicXNhIjoiMi4xNyIsInFzcCI6IjIuMTQifQ%3D%3D&s=books&sr=1-1;Dare to Lead: Brave Work. Tough Conversations. Whole Hearts.;Brené Brown and Random House Audio;4,7;16889
https://www.amazon.com/s?k=as+a+man+thinketh+by+james+allen&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/As-man-Thinketh-Original-Wisdom/dp/B08W7DWHSS/ref=sr_1_1?keywords=as+a+man+thinketh+by+james+allen&qid=1666541045&qu=eyJxc2MiOiIzLjIzIiwicXNhIjoiMy4wMSIsInFzcCI6IjMuMTcifQ%3D%3D&s=books&sr=1-1;As a man Thinketh: The Original 1902 Edition (The Wisdom Of James Allen);James Allen;4,7;3392
https://www.amazon.com/s?k=limitless+by+jim+kwik&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/Limitless-Upgrade-Anything-Faster-Exceptional/dp/B086WPC14V/ref=sr_1_1?keywords=limitless+by+jim+kwik&qid=1666541047&qu=eyJxc2MiOiIyLjE0IiwicXNhIjoiMS44MyIsInFzcCI6IjIuMDkifQ%3D%3D&s=books&sr=1-1;Limitless: Upgrade Your Brain, Learn Anything Faster, and Unlock Your Exceptional Life;Jim Kwik and Hay House, Inc.;4,7;16075
https://www.amazon.com/s?k=talking+to+strangers+by+malcolm+gladwell&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/Talking-to-Strangers-audiobook/dp/B07NJCG1XS/ref=sr_1_1?keywords=talking+to+strangers+by+malcolm+gladwell&qid=1666541048&qu=eyJxc2MiOiIyLjUxIiwicXNhIjoiMi4yMSIsInFzcCI6IjIuMTAifQ%3D%3D&s=books&sr=1-1;Talking to Strangers: What We Should Know About the People We Don't Know;Malcolm Gladwell and Hachette Audio;4,5;15611
https://www.amazon.com/s?k=atlas+of+the+heart+by+brene+brown&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/Atlas-Heart-Meaningful-Connection-Experience/dp/B0979HG8R3/ref=sr_1_1?keywords=atlas+of+the+heart+by+brene+brown&qid=1666541049&qu=eyJxc2MiOiIxLjgxIiwicXNhIjoiMS41OCIsInFzcCI6IjEuNTcifQ%3D%3D&s=books&sr=1-1;Atlas of the Heart: Mapping Meaningful Connection and the Language of Human Experience;Brené Brown and Random House Audio;4,8;15548
https://www.amazon.com/s?k=becoming+supernatural+by+dr+joe+dispenza&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/Becoming-Supernatural-Common-People-Uncommon/dp/B08KHCVRZZ/ref=sr_1_1?keywords=becoming+supernatural+by+dr+joe+dispenza&qid=1666541050&qu=eyJxc2MiOiIyLjAwIiwicXNhIjoiMi4wMyIsInFzcCI6IjEuNzcifQ%3D%3D&s=books&sr=1-1;Becoming Supernatural: How Common People Are Doing the Uncommon;Adam Boyce, Joe Dispenza, et al.;4,8;15364
https://www.amazon.com/s?k=codependent+no+more+by+melody+beattie&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/Codependent-No-More-Controlling-Yourself/dp/B0B622JFNN/ref=sr_1_1?keywords=codependent+no+more+by+melody+beattie&qid=1666541053&qu=eyJxc2MiOiIyLjU4IiwicXNhIjoiMi4xMCIsInFzcCI6IjIuNDIifQ%3D%3D&s=books&sr=1-1;Codependent No More: How to Stop Controlling Others and Start Caring for Yourself;Melody Beattie and Spiegel & Grau;4,0;1
https://www.amazon.com/s?k=the+power+of+positive+thinking+by+norman+vincent+peale&i=stripbooks-intl-ship&ref=nb_sb_noss_1;0;0;0 0;0;0
